 Campaign_ID ,Campaign_Name,Start_Date,End_Date,Channel,Impressions,Clicks ,Spend,Conversions,Active,Clicks,Campaign_Tag
CMP-00716,Q3_Winter_CMP-00716,10/18/2023 0:00,11/16/2023,TikTok,23700,452,520.5,30,No,,TI
CMP-00717,Q1_Summer_CMP-00717,11/9/2023 0:00,11/13/2023,Email,35620,931,1088.96,109,Yes,,INVALID
CMP-00718,Q2_BlackFriday_CMP-00718,8/7/2023,7/25/2023,Google Ads,21559,683,975.43,121,FALSE,,GO
CMP-00719,Q3_Winter_CMP-00719,9/12/2023,12/27/2023,Instagram,94045,3918,5869.35,537,TRUE,,IN
CMP-00720,Q4_Summer_CMP-00720,3/13/2023 0:00,3/15/2023,TikTok,94396,3016,"$3,773.22 ",,FALSE,,TI
CMP-00721,Q2_Launch_CMP-00721,1/4/2023 0:00,1/21/2023,N/A,62642,2162,3172.28,170,TRUE,,XX
CMP-00722,Q1_Summer_CMP-00722,5/17/2023 0:00,5/21/2023,Google Ads,77539,1476,790.1,178,Y,,GO
CMP-00723,Q2_Launch_CMP-00723,21/10/2023,11/9/2023,TikTok,22732,997,1141,103,Y,,TI
CMP-00724,Q1_Summer_CMP-00724,12/1/2023 0:00,12/2/2023,Google Ads,92362,2507,"$2,302.45 ",260,1,,GO
CMP-00725,Q4_Launch_CMP-00725,12/8/2023 0:00,12/17/2023,TikTok,31354,490,339.94,63,FALSE,,TI
CMP-00726,Q3_BlackFriday_CMP-00726,7/27/2023 0:00,8/26/2023,TikTok,14843,542,351.93,74,FALSE,,TI
CMP-00727,Q2_BlackFriday_CMP-00727,12/27/2023 0:00,1/14/2024,Google Ads,72726,1355,"$1,903.49 ",229,TRUE,,GO
CMP-00728,Q2_BlackFriday_CMP-00728,11/24/2023 0:00,12/16/2023,TikTok,18640,259,332.92,26,Y,,TI
CMP-00729,Q2_BlackFriday_CMP-00729,11/11/2023 0:00,11/17/2023,TikTok,53528,2380,2095.3,406,TRUE,,TI
CMP-00730,Q2_Launch_CMP-00730,9/2/2023 0:00,9/26/2023,Email,39413,1119,1349.99,112,Y,,INVALID
CMP-00731,Q3_Summer_CMP-00731,11/7/2023 0:00,11/15/2023,Facebook,53638,2143,2653.78,124,TRUE,,FA
CMP-00732,Q2_Launch_CMP-00732,8/30/2023 0:00,9/21/2023,Facebook,53736,1161,920.11,154,Y,,FA
CMP-00733,Q4_BlackFriday_CMP-00733,4/22/2023 0:00,5/15/2023,Instagram,69866,2897,4282.17,400,TRUE,,IN
CMP-00734,Q1_BlackFriday_CMP-00734,11/2/2023,3/9/2023,Google Ads,20087,290,484.7,55,No,,GO
CMP-00735,Q1_BlackFriday_CMP-00735,8/17/2023 0:00,8/28/2023,Email,42430,1028,1734.44,163,Y,,EM
CMP-00736,Q4_Winter_CMP-00736,10/16/2023 0:00,11/1/2023,Facebok,25504,1252,1757.44,234,0,,FA
CMP-00737,Q4_Launch_CMP-00737,9/16/2023 0:00,9/20/2023,Email,8114,338,$428.40 ,62,TRUE,,INVALID
CMP-00738,Q2_Winter_CMP-00738,3/26/2023 0:00,4/6/2023,Google Ads,79859,2387,1411.94,335,FALSE,,GO
CMP-00739,Q2_Launch_CMP-00739,3/1/2023 0:00,3/25/2023,Google Ads,11975,282,262.75,36,1,,GO
CMP-00740,Q2_BlackFriday_CMP-00740,8/9/2023,10/5/2023,E-mail,12023,539,344.91,72,0,,E-
CMP-00741,Q3_BlackFriday_CMP-00741,9/19/2023,10/15/2023,Instagram,22447,713,1387.31,140,0,,IN
CMP-00742,Q3_Summer_CMP-00742,3/9/2023 0:00,3/21/2023,Email,91469,3689,2591.97,612,TRUE,,EM
CMP-00743,Q1_Launch_CMP-00743,1/30/2023 0:00,2/17/2023,Google Ads,24959,1002,729.12,66,1,,GO
CMP-00744,Q4_Winter_CMP-00744,6/7/2023 0:00,7/7/2023,Instagram,67203,720,1320.74,120,FALSE,,IN
CMP-00745,Q4_Winter_CMP-00745,1/2/2023 0:00,1/15/2023,Email,30703,462,885.14,34,0,,EM
CMP-00746,Q2_Launch_CMP-00746,1/24/2023 0:00,2/10/2023,Google Ads,10337,376,619.93,44,FALSE,,GO
CMP-00747,Q1_Winter_CMP-00747,10/5/2023 0:00,10/27/2023,Facebook,47427,780,396.32,63,Y,,FA
CMP-00748,Q1_Launch_CMP-00748,2/5/2023 0:00,3/4/2023,TikTok,62529,1264,634.55,193,No,,TI
CMP-00749,Q3_Launch_CMP-00749,5/27/2023 0:00,6/9/2023,Google Ads,85665,4100,4375.32,744,1,,GO
CMP-00750,Q1_Winter_CMP-00750,11/25/2023 0:00,12/3/2023,TikTok,32921,1066,$762.29 ,99,No,,TI
CMP-00751,Q1_Launch_CMP-00751,8/4/2023 0:00,8/23/2023,Google Ads,34307,1373,$724.37 ,85,Yes,,GO
CMP-00752,Q1_Winter_CMP-00752,8/18/2023 0:00,8/30/2023,Google Ads,28355,916,1095.63,86,Y,,GO
CMP-00753,Q1_Winter_CMP-00753,12/7/2023,8/5/2023,TikTok,5835,187,$358.03 ,28,1,,TI
CMP-00754,Q4_Launch_CMP-00754,12/5/2023 0:00,12/19/2023,Google Ads,21159,291,286.85,28,TRUE,,INVALID
CMP-00755,Q3_Winter_CMP-00755,6/28/2023 0:00,7/21/2023,TikTok,48605,1154,1721.43,105,No,,TI
CMP-00756,Q4_Winter_CMP-00756,7/21/2023 0:00,8/15/2023,Instagram,39088,832,1229.99,64,TRUE,,IN
CMP-00757,Q3_Summer_CMP-00757,4/25/2023 0:00,4/29/2023,TikTok,79752,2043,1790.93,254,FALSE,,TI
CMP-00758,Q3_BlackFriday_CMP-00758,6/2/2023 0:00,6/10/2023,Instagram,56284,2360,3482.51,215,0,,IN
CMP-00759,Q1_Summer_CMP-00759,8/6/2023 0:00,8/27/2023,Insta_gram,58043,1443,1181.1,230,No,,IN
CMP-00760,Q1_BlackFriday_CMP-00760,5/7/2023 0:00,5/28/2023,N/A,36547,1025,700.09,,Yes,,XX
CMP-00761,Q4_Launch_CMP-00761,4/7/2023 0:00,4/22/2023,TikTok,98007,2537,3937.61,379,TRUE,,INVALID
CMP-00762,Q4_Launch_CMP-00762,27/02/2023,3/4/2023,Tik_Tok,83844,1151,771.36,98,1,,TI
CMP-00763,Q3_Launch_CMP-00763,12/5/2023 0:00,1/1/2024,Google Ads,28532,788,1572.35,97,No,,GO
CMP-00764,Q2_Winter_CMP-00764,1/9/2023,9/24/2023,Email,35349,630,488.36,58,No,,INVALID
CMP-00765,Q1_Winter_CMP-00765,1/11/2023,11/30/2023,TikTok,46445,811,1128.27,128,0,,TI
CMP-00766,Q1_BlackFriday_CMP-00766,11/3/2023 0:00,11/28/2023,Instagram,6713,92,102.77,17,0,,IN
CMP-00767,Q4_Launch_CMP-00767,5/6/2023 0:00,5/13/2023,Facebook,57178,1387,956.45,,1,,FA
CMP-00768,Q3_Launch_CMP-00768,4/30/2023 0:00,5/23/2023,Google Ads,50407,2031,1100.33,279,0,,GO
CMP-00769,Q2_BlackFriday_CMP-00769,1/29/2023 0:00,1/30/2023,Instagram,71340,1502,2154.02,,TRUE,,IN
CMP-00770,Q1_Winter_CMP-00770,4/30/2023 0:00,5/29/2023,Google Ads,51990,1169,1999.15,201,1,,INVALID
CMP-00771,Q3_Launch_CMP-00771,6/13/2023 0:00,7/9/2023,Email,76672,2737,4825.4,417,1,,EM
CMP-00772,Q3_Summer_CMP-00772,6/14/2023 0:00,7/1/2023,Facebook,66545,1186,1451.75,91,FALSE,,FA
CMP-00773,Q4_BlackFriday_CMP-00773,12/5/2023 0:00,12/31/2023,Email,85791,3935,6556.43,681,Yes,,EM
CMP-00774,Q3_Launch_CMP-00774,21/05/2023,5/25/2023,Facebook,59141,1821,2748.38,208,No,,FA
CMP-00775,Q3_Winter_CMP-00775,10/30/2023 0:00,11/15/2023,TikTok,24793,691,1096.19,54,FALSE,,TI
CMP-00776,Q2_Summer_CMP-00776,11/17/2023 0:00,11/22/2023,Gogle,57570,1860,2304.35,171,Yes,,GO
CMP-00777,Q2_Launch_CMP-00777,1/25/2023 0:00,2/24/2023,Facebook,96084,1598,2317.29,144,1,,FA
CMP-00778,Q3_BlackFriday_CMP-00778,12/10/2023 0:00,12/13/2023,Email,38892,1343,2294.23,,No,,EM
CMP-00779,Q1_BlackFriday_CMP-00779,12/23/2023 0:00,1/15/2024,Facebook,2015,49,53.74,4,0,,FA
CMP-00780,Q3_Winter_CMP-00780,7/12/2023 0:00,7/22/2023,Insta_gram,62813,2882,4925.25,197,Yes,,IN
CMP-00781,Q1_BlackFriday_CMP-00781,5/4/2023 0:00,5/12/2023,N/A,28712,481,667.64,32,1,,XX
CMP-00782,Q3_Launch_CMP-00782,12/29/2023 0:00,1/23/2024,TikTok,9415,285,$213.42 ,39,1,,TI
CMP-00783,Q4_Winter_CMP-00783,1/30/2023 0:00,2/12/2023,Google Ads,63292,2147,1153,343,FALSE,,GO
CMP-00784,Q2_BlackFriday_CMP-00784,10/13/2023 0:00,10/23/2023,Facebook,24833,281,293.4,27,FALSE,,FA
CMP-00785,Q3_Summer_CMP-00785,5/11/2023 0:00,6/7/2023,Facebook,5158,126,166.33,6,0,,FA
CMP-00786,Q2_BlackFriday_CMP-00786,8/19/2023,8/26/2023,TikTok,63680,2502,4402.85,172,Y,,TI
CMP-00787,Q2_Summer_CMP-00787,8/4/2023,4/26/2023,Email,21309,912,630.4,170,TRUE,,EM
CMP-00788,Q2_Winter_CMP-00788,7/13/2023 0:00,8/3/2023,Facebook,7970,179,304.36,22,Y,,FA
CMP-00789,Q1_Summer_CMP-00789,2/7/2023 0:00,2/11/2023,Google Ads,73474,3081,5528.9,363,Y,,GO
CMP-00790,Q2_Summer_CMP-00790,12/10/2023 0:00,1/6/2024,Facebook,87704,4272,500000,237,No,,FA
CMP-00791,Q4_Summer_CMP-00791,6/20/2023 0:00,6/27/2023,Email,47540,2104,3739.63,335,No,,EM
CMP-00792,Q3_Winter_CMP-00792,4/19/2023 0:00,4/20/2023,TikTok,21384,314,$623.97 ,40,0,,TI
CMP-00793,Q3_Launch_CMP-00793,3/2/2023 0:00,3/3/2023,Google Ads,19017,752,1195.87,60,No,,GO
CMP-00794,Q4_Winter_CMP-00794,5/5/2023 0:00,5/6/2023,TikTok,76880,1751,2936.7,116,Yes,,TI
CMP-00795,Q4_BlackFriday_CMP-00795,7/23/2023 0:00,8/2/2023,Instagram,9702,480,$955.98 ,51,0,,IN
CMP-00796,Q1_Summer_CMP-00796,5/25/2023 0:00,5/29/2023,TikTok,1384,40,56.33,7,0,,TI
CMP-00797,Q4_Launch_CMP-00797,7/3/2023 0:00,7/10/2023,Instagram,1404,20,$19.24 ,3,1,,IN
CMP-00798,Q4_BlackFriday_CMP-00798,9/12/2023 0:00,9/18/2023,TikTok,41943,1636,2873.3,229,1,,TI
CMP-00799,Q1_Winter_CMP-00799,8/29/2023 0:00,9/25/2023,Google Ads,48926,1121,1593.76,178,1,,GO
CMP-00800,Q3_Summer_CMP-00800,4/15/2023 0:00,5/10/2023,Email,30189,1505,2064.55,101,TRUE,,EM
CMP-00801,Q3_Summer_CMP-00801,10/16/2023 0:00,11/7/2023,Facebook,13763,677,596.07,93,Yes,,FA
CMP-00802,Q2_Summer_CMP-00802,1/9/2023 0:00,1/12/2023,Email,19384,702,1147.42,105,Yes,,EM
CMP-00803,Q3_Winter_CMP-00803,10/24/2023 0:00,10/19/2023,TikTok,61100,928,577.68,74,1,,TI
CMP-00804,Q3_BlackFriday_CMP-00804,4/11/2023 0:00,4/6/2023,TikTok,99142,3715,7008.09,676,Y,,INVALID
CMP-00805,Q4_Summer_CMP-00805,5/6/2023 0:00,5/1/2023,N/A,10860,149,147.32,11,TRUE,,XX
CMP-00806,Q3_Summer_CMP-00806,12/17/2023 0:00,12/21/2023,TikTok,81642,912,630.8,88,Y,,INVALID
CMP-00807,Q4_Summer_CMP-00807,9/8/2023 0:00,9/22/2023,Email,51612,2215,2577.26,316,FALSE,51694,INVALID
CMP-00808,Q3_Winter_CMP-00808,9/9/2023 0:00,9/21/2023,TikTok,24574,451,254.23,65,Yes,,TI
CMP-00809,Q1_Summer_CMP-00809,6/30/2023 0:00,7/22/2023,Email,24524,617,942.12,95,Yes,,EM
CMP-00810,Q2_Winter_CMP-00810,9/8/2023 0:00,9/21/2023,N/A,70172,3434,6366.84,229,Y,,XX
CMP-00811,Q4_Winter_CMP-00811,11/25/2023 0:00,11/26/2023,Instagram,11916,279,489.89,,TRUE,,INVALID
CMP-00812,Q2_BlackFriday_CMP-00812,2/8/2023 0:00,3/3/2023,Email,5809,126,87.07,16,Yes,,EM
CMP-00813,Q4_Winter_CMP-00813,1/4/2023 0:00,1/24/2023,Email,33201,1551,1069.27,187,Y,,EM
CMP-00814,Q4_Winter_CMP-00814,29/04/2023,5/9/2023,TikTok,54330,783,1346.88,154,0,,TI
CMP-00815,Q4_BlackFriday_CMP-00815,19/03/2023,3/30/2023,TikTok,14456,583,1099.76,93,0,,TI
CMP-00816,Q2_Winter_CMP-00816,9/16/2023,9/29/2023,Instagram,57397,2842,3384.84,192,No,,IN
CMP-00817,Q1_Winter_CMP-00817,11/23/2023 0:00,12/5/2023,Google Ads,39765,1831,2285.92,299,TRUE,,GO
CMP-00818,Q1_Launch_CMP-00818,9/5/2023,5/16/2023,Email,35816,1291,-1261.81,82,Y,35860,EM
CMP-00819,Q1_Launch_CMP-00819,9/30/2023,10/10/2023,E-mail,46106,1040,1915.05,56,No,,E-
CMP-00820,Q2_Winter_CMP-00820,9/29/2023 0:00,10/13/2023,Facebook,54932,1108,1625.83,122,0,,FA
CMP-00821,Q1_Launch_CMP-00821,27/05/2023,6/16/2023,Email,18100,774,721.66,154,TRUE,,EM
CMP-00822,Q3_Launch_CMP-00822,12/24/2023 0:00,1/12/2024,TikTok,58091,2625,2488.96,200,No,,TI
CMP-00823,Q2_BlackFriday_CMP-00823,4/2/2023,3/6/2023,TikTok,22949,711,1305.96,107,1,,TI
CMP-00824,Q4_Winter_CMP-00824,3/18/2023 0:00,4/3/2023,Email,71080,1405,731.23,106,TRUE,,EM
CMP-00825,Q3_Winter_CMP-00825,5/10/2023 0:00,5/31/2023,Google Ads,38744,562,553.06,89,FALSE,,GO
CMP-00826,Q3_Launch_CMP-00826,23/07/2023,8/12/2023,Facebook,46543,627,834.87,78,1,,FA
CMP-00827,Q4_Launch_CMP-00827,7/27/2023 0:00,8/15/2023,Facebook,93193,3612,"$2,609.04 ",549,No,,FA
CMP-00828,Q3_Launch_CMP-00828,12/23/2023 0:00,12/25/2023,TikTok,37187,996,635.6,80,Y,,TI
CMP-00829,Q3_Summer_CMP-00829,2/11/2023 0:00,3/5/2023,Instagram,8239,380,654.71,61,1,,INVALID
CMP-00830,Q2_Summer_CMP-00830,17/01/2023,2/2/2023,Facebook,15489,613,1128.9,,1,,FA
CMP-00831,Q3_Launch_CMP-00831,7/14/2023 0:00,7/16/2023,Google Ads,59017,1041,1806.56,155,No,,GO
CMP-00832,Q4_BlackFriday_CMP-00832,23/11/2023,12/9/2023,TikTok,62877,2172,4014.25,269,Y,,TI
CMP-00833,Q2_Launch_CMP-00833,29/03/2023,4/9/2023,TikTok,44125,1209,1607.57,227,Y,,TI
CMP-00834,Q1_Winter_CMP-00834,8/11/2023 0:00,8/23/2023,Google Ads,50922,1685,2895.48,88,0,,GO
CMP-00835,Q4_BlackFriday_CMP-00835,2/18/2023 0:00,2/19/2023,Instagram,95074,3757,4042.77,599,FALSE,,IN
CMP-00836,Q1_BlackFriday_CMP-00836,4/28/2023 0:00,5/7/2023,Facebook,33049,1396,"$2,093.16 ",255,Y,,FA
CMP-00837,Q4_Winter_CMP-00837,10/18/2023,11/10/2023,Email,38131,1668,3308.07,,Yes,,EM
CMP-00838,Q4_Launch_CMP-00838,2/8/2023 0:00,2/24/2023,Facebook,43944,885,742.15,103,Yes,,FA
CMP-00839,Q4_Winter_CMP-00839,10/6/2023,7/8/2023,Facebok,74963,842,$913.44 ,67,FALSE,,FA
CMP-00840,Q1_BlackFriday_CMP-00840,11/6/2023,7/7/2023,Facebok,25285,1000,1220.07,,TRUE,,FA
CMP-00841,Q3_Winter_CMP-00841,4/17/2023 0:00,4/30/2023,TikTok,38626,550,388.86,81,No,,TI
CMP-00842,Q4_Summer_CMP-00842,12/31/2023 0:00,1/25/2024,TikTok,43808,989,$614.72 ,94,TRUE,,TI
CMP-00843,Q3_BlackFriday_CMP-00843,6/3/2023 0:00,6/21/2023,Email,89464,908,1584.08,108,Yes,,EM
CMP-00844,Q3_Launch_CMP-00844,7/19/2023 0:00,8/13/2023,Google Ads,54871,2044,4016.85,,Y,,GO
CMP-00845,Q4_Launch_CMP-00845,7/16/2023 0:00,7/20/2023,Email,20198,337,373.09,35,FALSE,,EM
CMP-00846,Q4_Launch_CMP-00846,12/19/2023 0:00,1/2/2024,TikTok,20758,751,474.24,55,TRUE,,TI
CMP-00847,Q3_Summer_CMP-00847,27/06/2023,7/20/2023,Facebook,16254,807,483.17,147,TRUE,,FA
CMP-00848,Q3_Launch_CMP-00848,8/12/2023,12/27/2023,Facebook,45238,583,1070.96,30,No,,FA
CMP-00849,Q2_BlackFriday_CMP-00849,11/6/2023 0:00,11/26/2023,Facebook,2252,29,34.68,5,1,,FA
CMP-00850,Q1_BlackFriday_CMP-00850,7/23/2023 0:00,8/21/2023,Instagram,40764,962,942.8,130,Yes,,INVALID
CMP-00851,Q4_Launch_CMP-00851,11/21/2023 0:00,12/3/2023,Instagram,78709,3514,4268.43,,Y,,IN
CMP-00852,Q2_Winter_CMP-00852,9/9/2023 0:00,10/1/2023,Instagram,38441,715,$698.88 ,113,FALSE,,IN
CMP-00853,Q2_Summer_CMP-00853,7/12/2023 0:00,7/28/2023,TikTok,93234,2276,2807.57,287,TRUE,,TI
CMP-00854,Q3_Winter_CMP-00854,12/5/2023 0:00,12/6/2023,Email,54682,696,"$1,245.38 ",86,No,,EM
CMP-00855,Q1_Summer_CMP-00855,6/1/2023 0:00,6/14/2023,Google Ads,60494,2451,3403.1,163,1,,GO
CMP-00856,Q4_Summer_CMP-00856,2/12/2023 0:00,2/14/2023,Instagram,82317,2167,3341.47,234,Yes,,IN
CMP-00857,Q3_BlackFriday_CMP-00857,11/21/2023 0:00,12/7/2023,Facebook,66215,2673,"$2,798.65 ",230,Yes,,FA
CMP-00858,Q1_Summer_CMP-00858,7/4/2023,5/2/2023,Instagram,79587,3672,5903.69,192,No,,IN
CMP-00859,Q2_BlackFriday_CMP-00859,6/7/2023 0:00,7/6/2023,TikTok,7949,153,229.49,15,FALSE,,TI
CMP-00860,Q2_Winter_CMP-00860,2/22/2023 0:00,2/25/2023,Tik_Tok,56393,2385,1620.23,151,TRUE,,TI
CMP-00861,Q4_Winter_CMP-00861,8/18/2023 0:00,9/3/2023,TikTok,74553,921,1251.61,81,FALSE,,TI
CMP-00862,Q3_Winter_CMP-00862,22/02/2023,2/17/2023,Instagram,7941,364,322.18,23,No,,IN
CMP-00863,Q3_BlackFriday_CMP-00863,7/1/2023 0:00,7/19/2023,TikTok,26934,970,"$1,654.96 ",63,No,,TI
CMP-00864,Q4_Winter_CMP-00864,6/16/2023,6/19/2023,Facebook,24386,1096,1248.24,87,FALSE,,FA
CMP-00865,Q2_Summer_CMP-00865,7/31/2023,8/3/2023,TikTok,62886,629,1252.98,125,0,,TI
CMP-00866,Q1_Summer_CMP-00866,10/14/2023 0:00,10/9/2023,TikTok,76745,1286,821.43,64,1,,TI
CMP-00867,Q1_Launch_CMP-00867,10/20/2023 0:00,11/13/2023,Email,84251,2156,3601.64,314,Yes,,EM
CMP-00868,Q4_Summer_CMP-00868,3/28/2023 0:00,4/24/2023,Gogle,95456,2403,3629.86,171,0,,GO
CMP-00869,Q2_BlackFriday_CMP-00869,9/10/2023 0:00,10/3/2023,TikTok,54413,1037,1712.34,195,Y,,TI
CMP-00870,Q3_Summer_CMP-00870,5/22/2023 0:00,6/12/2023,Email,57800,1460,1403.49,93,Yes,,EM
CMP-00871,Q2_Winter_CMP-00871,2/9/2023 0:00,3/11/2023,TikTok,98239,1488,1842.27,287,Yes,,TI
CMP-00872,Q1_BlackFriday_CMP-00872,11/17/2023 0:00,11/21/2023,Facebook,43318,1148,1945.59,162,1,,FA
CMP-00873,Q1_Launch_CMP-00873,8/23/2023 0:00,9/7/2023,TikTok,71173,2995,2542.19,150,Y,,TI
CMP-00874,Q4_Winter_CMP-00874,7/22/2023 0:00,8/4/2023,Email,71390,2081,1746.06,383,TRUE,,EM
CMP-00875,Q3_Summer_CMP-00875,6/18/2023 0:00,7/12/2023,TikTok,53329,571,757.48,73,Y,,TI
CMP-00876,Q1_Summer_CMP-00876,11/30/2023 0:00,12/11/2023,Facebook,44088,1184,1521.85,105,TRUE,,FA
CMP-00877,Q4_Summer_CMP-00877,6/14/2023 0:00,6/22/2023,Google Ads,40811,452,417.37,74,Y,,GO
CMP-00878,Q1_Winter_CMP-00878,9/3/2023 0:00,9/23/2023,Tik_Tok,56479,2747,2601.72,519,FALSE,,TI
CMP-00879,Q1_Launch_CMP-00879,6/13/2023 0:00,6/29/2023,Google Ads,86392,1304,1195.47,159,No,,GO
CMP-00880,Q2_BlackFriday_CMP-00880,9/9/2023 0:00,9/11/2023,TikTok,88369,3385,5609.85,329,Y,,TI
CMP-00881,Q3_Launch_CMP-00881,6/16/2023 0:00,6/27/2023,Instagram,20963,1025,1514.8,172,0,,IN
CMP-00882,Q1_BlackFriday_CMP-00882,7/21/2023 0:00,7/31/2023,Email,56123,2415,"$4,222.93 ",367,0,,EM
CMP-00883,Q3_Launch_CMP-00883,4/13/2023 0:00,5/1/2023,Google Ads,93705,3558,"$6,985.10 ",652,1,,GO
CMP-00884,Q2_Summer_CMP-00884,12/16/2023,1/10/2024,TikTok,74477,3245,3930.49,499,No,,TI
CMP-00885,Q3_Launch_CMP-00885,8/25/2023 0:00,9/17/2023,Google Ads,15388,758,454.83,65,No,,INVALID
CMP-00886,Q4_BlackFriday_CMP-00886,5/30/2023,6/27/2023,TikTok,6569,228,130.45,43,TRUE,,TI
CMP-00887,Q4_Summer_CMP-00887,7/29/2023 0:00,8/13/2023,Google Ads,70836,2292,-2162.5,150,Yes,,GO
CMP-00888,Q2_Launch_CMP-00888,6/5/2023 0:00,6/12/2023,Instagram,37586,1320,2506.44,119,1,,IN
CMP-00889,Q3_Launch_CMP-00889,8/5/2023,5/28/2023,Google Ads,13015,407,522.92,52,0,13074,GO
CMP-00890,Q3_Winter_CMP-00890,11/3/2023 0:00,11/17/2023,Facebook,46002,1628,"$1,477.70 ",219,0,,FA
CMP-00891,Q4_Summer_CMP-00891,9/17/2023 0:00,9/21/2023,Instagram,7254,203,223.05,10,TRUE,,IN
CMP-00892,Q4_Launch_CMP-00892,8/3/2023 0:00,8/4/2023,Instagram,18144,339,473.89,56,0,,IN
CMP-00893,Q3_Summer_CMP-00893,7/4/2023 0:00,7/26/2023,Facebook,25214,373,551.83,38,0,,FA
CMP-00894,Q4_Winter_CMP-00894,11/1/2023,1/16/2023,TikTok,81719,1040,760.11,115,TRUE,,TI
CMP-00895,Q1_Launch_CMP-00895,5/8/2023 0:00,5/27/2023,Instagram,72774,1494,2936.53,256,0,,IN
CMP-00896,Q2_Launch_CMP-00896,11/28/2023 0:00,12/26/2023,Facebook,7090,83,109.32,8,Yes,,FA
CMP-00897,Q3_Launch_CMP-00897,11/27/2023 0:00,12/19/2023,Google Ads,12637,413,290.56,23,FALSE,,INVALID
CMP-00898,Q1_BlackFriday_CMP-00898,6/19/2023 0:00,7/14/2023,Instagram,23415,499,918.39,,1,,IN
CMP-00899,Q3_Winter_CMP-00899,6/1/2023,1/7/2023,E-mail,25071,1077,659.08,208,Yes,,E-
CMP-00900,Q1_Summer_CMP-00900,4/24/2023 0:00,5/24/2023,Facebook,59243,768,1429.71,46,Yes,,FA
CMP-00901,Q2_Winter_CMP-00901,10/25/2023 0:00,11/11/2023,Facebook,42240,804,1603.86,83,FALSE,,FA
CMP-00902,Q4_Winter_CMP-00902,7/11/2023 0:00,7/26/2023,Facebook,84807,3325,"$5,155.90 ",417,No,,FA
CMP-00903,Q1_Winter_CMP-00903,10/29/2023 0:00,11/1/2023,TikTok,34434,1169,1935.48,144,1,,TI
CMP-00904,Q4_Launch_CMP-00904,1/13/2023 0:00,1/30/2023,Google Ads,70724,889,894.29,44,Yes,,GO
CMP-00905,Q2_Summer_CMP-00905,2/13/2023 0:00,2/19/2023,Facebook,76697,3458,6612.96,432,0,,FA
CMP-00906,Q4_BlackFriday_CMP-00906,3/14/2023 0:00,3/29/2023,Email,29732,1340,1734.73,144,FALSE,,EM
CMP-00907,Q4_BlackFriday_CMP-00907,4/16/2023 0:00,4/25/2023,N/A,12314,285,455.6,55,No,,XX
CMP-00908,Q3_Winter_CMP-00908,2/19/2023 0:00,3/14/2023,Email,24954,589,1110.95,43,1,,EM
CMP-00909,Q1_BlackFriday_CMP-00909,13/06/2023,7/2/2023,Facebook,58108,2879,5650.81,296,Y,,FA
CMP-00910,Q4_Summer_CMP-00910,1/23/2023 0:00,2/5/2023,N/A,88044,3085,"$5,398.15 ",348,TRUE,,XX
CMP-00911,Q3_Winter_CMP-00911,6/25/2023 0:00,7/21/2023,Facebook,88505,2766,2640.22,300,0,,FA
CMP-00912,Q4_Launch_CMP-00912,3/26/2023 0:00,4/25/2023,Email,37668,1639,"$3,195.76 ",245,FALSE,,EM
CMP-00913,Q3_Winter_CMP-00913,9/22/2023 0:00,10/10/2023,Facebook,24061,515,742.72,42,TRUE,,FA
CMP-00914,Q3_Launch_CMP-00914,10/14/2023 0:00,11/4/2023,Facebook,80252,2180,4133.2,181,No,,FA
CMP-00915,Q4_Summer_CMP-00915,7/27/2023 0:00,8/20/2023,Instagram,40749,843,1276.43,,No,,INVALID
CMP-00916,Q1_Launch_CMP-00916,12/3/2023,3/14/2023,Instagram,17907,744,714.88,93,Y,,IN
CMP-00917,Q1_Launch_CMP-00917,11/11/2023 0:00,11/20/2023,Instagram,19777,651,686.83,73,Yes,,IN
CMP-00918,Q2_Summer_CMP-00918,8/8/2023 0:00,8/27/2023,TikTok,94229,3425,"$4,540.55 ",258,Yes,,TI
CMP-00919,Q2_Summer_CMP-00919,4/16/2023 0:00,4/20/2023,TikTok,52745,1059,1784.44,82,1,,TI
CMP-00920,Q2_Winter_CMP-00920,2/2/2023 0:00,2/25/2023,Facebook,92865,1746,"$1,705.80 ",,FALSE,,FA
CMP-00921,Q4_Summer_CMP-00921,10/2/2023 0:00,10/19/2023,Google Ads,82818,2446,3350.03,155,FALSE,,GO
CMP-00922,Q1_Launch_CMP-00922,8/23/2023 0:00,9/8/2023,Instagram,24624,972,989.92,129,No,,INVALID
CMP-00923,Q4_Winter_CMP-00923,9/8/2023 0:00,9/14/2023,Instagram,24321,754,1299.64,138,1,,IN
CMP-00924,Q4_Winter_CMP-00924,11/2/2023 0:00,12/1/2023,TikTok,11488,129,$154.81 ,12,TRUE,,INVALID
CMP-00925,Q4_Launch_CMP-00925,2/28/2023 0:00,3/15/2023,Facebook,23574,1054,-648.3,104,Yes,,FA
CMP-00926,Q1_BlackFriday_CMP-00926,11/13/2023 0:00,11/23/2023,TikTok,6240,78,58.43,,Yes,,TI
CMP-00927,Q1_Launch_CMP-00927,6/2/2023 0:00,6/30/2023,Email,44221,2132,1261.41,230,No,,EM
CMP-00928,Q3_BlackFriday_CMP-00928,12/11/2023 0:00,12/17/2023,Google Ads,11478,126,$157.37 ,7,FALSE,,GO
CMP-00929,Q3_BlackFriday_CMP-00929,6/6/2023 0:00,6/8/2023,TikTok,56645,2139,1410.68,401,No,,TI
